"","genes","logFC","logCPM","F","PValue","FDR"
"24826","Upp2",-0.846025342368343,7.47578831980749,12.776200504626,0.00503632220502273,0.224138994130876
"9447","Lipa",0.722872270677992,7.71357031685551,12.7623032074379,0.00505266283693963,0.224138994130876
"10717","Rfc2",-0.591443809492993,4.1464866372212,12.7510975083826,0.00506588521968146,0.224138994130876
"13990","Pmvk",-0.764365866889698,3.95901925285678,12.7509229600553,0.00506609151114231,0.224138994130876
"17984","G0s2",1.23345299250513,7.33671003771761,12.7478197878859,0.00506976071343888,0.224138994130876
"30259","Lgals4",0.761056443137985,5.23368810620314,12.7191461082955,0.00510381661598213,0.224138994130876
"14746","Wbp1",-0.620565473632986,4.94703946319481,12.7038440217038,0.00512210386502629,0.224138994130876
"12904","Cntrl",0.847719480809959,5.62944876702199,12.6944450512894,0.00513337557615227,0.224138994130876
"20574","Nek2",1.2584898327094,1.80996179835683,12.6935985245201,0.00513439224043728,0.224138994130876
"34095","B230206H07Rik",1.06213705524668,0.841513530488736,12.6764363210506,0.00515505620651295,0.224138994130876
"8222","Slc4a4",0.755888249168023,7.16284685013393,12.6763752890948,0.00515512987012693,0.224138994130876
"31326","Fgl1",-1.40412155950586,9.45148642590356,12.6756802474307,0.00515596885266826,0.224138994130876
"18536","Tmem136",1.86195788822658,1.24075272753972,12.668347227932,0.00516483055604731,0.224138994130876
"6379","Irf7",-1.24144342649471,6.31052725917049,12.6457380655273,0.00519226879316018,0.224533517634962
"2781","Insig2",1.1054469477292,9.36858140256092,12.5731227462021,0.00528159068584696,0.227591925399278
"25175","Pnpt1",-0.465250314649182,4.62293397755538,12.5000924558463,0.00537329856507416,0.229104685701901
"20685","Ces1b",-0.787203383607413,5.70033139794945,12.4993454731912,0.00537424646609699,0.229104685701901
"21792","Pctp",0.976869565287248,7.36519915079512,12.4979564928888,0.00537600958112891,0.229104685701901
"22307","Ccdc171",-0.802829260496536,2.58589169902436,12.4857143500733,0.00539157946414018,0.229104685701901
"15291","6330403L08Rik",1.03703417940118,0.82454271483543,12.4636990883898,0.00541971611680251,0.229503411202177
"19105","2610020H08Rik",-0.638648507779506,1.85819145603647,12.4348217646206,0.00545689180686531,0.230118102187464
"3516","Pdgfrb",0.750709489779865,2.65754567155038,12.4169768085959,0.00548001856408347,0.230118102187464
"34771","Dntt",1.41590023270369,1.18569797656277,12.4064955100838,0.00549365725294592,0.230118102187464
"1889","Dak",-1.17187478837519,7.71123670460138,12.3944007828183,0.00550944630993029,0.230118102187464
"30842","Zfp276",-0.515575951900506,4.25457284513342,12.3747450799341,0.00553522274839011,0.230402048558307
"15187","Gdf10",0.670308983426902,2.77376784096108,12.3605731516079,0.00555389804908487,0.230402048558307
"25410","Atg4a",-0.524251253870915,3.65214232670447,12.3302871734861,0.00559406327715892,0.2307899200892
"33495","Pex19",0.535733460026985,7.17028740012464,12.3251096489736,0.0056009647218902,0.2307899200892
"10869","St3gal4",-0.49026239235788,6.26775543097104,12.3100313533991,0.00562112210121377,0.230843262666625
"31607","Slc3a1",-1.08313427900199,3.9020929683643,12.2685102878645,0.00567708331827932,0.231719896395347
"16142","Ugcg",0.567630556095968,4.45854715729016,12.2558927956574,0.00569422187271169,0.231719896395347
"22194","2310001H17Rik",-0.7864025731718,4.20126140968108,12.2521837160585,0.00569927184302985,0.231719896395347
"29929","Palmd",0.543881022113837,5.0819743743444,12.2367223262274,0.00572038104921654,0.231808024106994
"20077","Cyp26a1",-1.17809373719779,1.44794838918599,12.2089465334709,0.00575854031968697,0.232584212647951
"28944","Kirrel",1.14340769716315,1.47706870503332,12.193435986061,0.00577998280378084,0.232682334054835
"18277","Rab4a",-0.458815471974907,4.97742142328647,12.1720505086263,0.00580970521856754,0.233112040868293
"1531","Clpx",0.564009722861033,8.22094193075744,12.1257514536143,0.0058746876462698,0.234949109199509
"13744","Ctsf",0.51609567249486,4.80120573948983,12.0760748840974,0.00594538821540672,0.237002153029796
"32415","Slc43a3",0.508112707881453,5.11980756946031,12.0349514268904,0.00600469356667521,0.238589090483673
"25751","Rnf125",0.877247126737167,6.13059137979692,12.0030811776517,0.00605114593741217,0.23965671191602
"27609","Calm1",-0.617575818155558,7.37962415459065,11.9707445366378,0.00609872192018156,0.239828034033954
"20464","Zfyve21",-0.474290739716718,5.10408346805479,11.9655496144116,0.00610640707192764,0.239828034033954
"30834","Psmb9",-0.642049773790023,4.44347497658623,11.9602476180751,0.00611426267515881,0.239828034033954
"24847","Cxcl1",-1.95309917227208,2.03802538880476,11.9462874172005,0.0061350049316565,0.239872812631349
"22522","Fam45a",-0.482460709103399,4.23528133141348,11.9184798175787,0.00617657539496301,0.24035353388455
"17931","Tmem258",-0.732736135343768,4.58613439090465,11.9073524611177,0.00619330518788696,0.24035353388455
"17879","Gyk",0.711363244358622,7.98013750278152,11.89329058119,0.0062145252576363,0.24035353388455
"5558","Klf1",-0.959748228867218,2.33534227566104,11.8858033550145,0.00622585963731021,0.24035353388455
"3031","Ssr1",-0.503134360648276,6.31281520106796,11.8655603437818,0.00625662920102377,0.240781849566443
"24853","Tcf21",0.744244439374438,1.8329764515036,11.8313778090576,0.00630900456595282,0.242036356984735
"32734","Tpst1",-0.579809365622896,4.39890348882175,11.7966412330769,0.0063627717717149,0.243336252944522
"27970","Nme4",-1.0885243819682,1.58650292691602,11.776962826111,0.0063934764394678,0.243748799583199
"24948","Anxa5",0.594597503799928,5.92390910102092,11.7270543871627,0.00647215507451042,0.245982092552356
"26345","Tbc1d10a",-0.555542551374722,3.55173273892821,11.6793225466027,0.00654849793449296,0.24778775327572
"28309","Prr16",-0.698255322831645,4.76594141068276,11.6613445152999,0.00657753364596586,0.24778775327572
"34255","Nit2",-0.973415094011206,6.59542441481183,11.6564941467359,0.00658539390863625,0.24778775327572
"30007","Slc33a1",-0.705184700471939,5.32284824100036,11.6470972524375,0.0066006543199775,0.24778775327572
"30672","Clcn3",0.432012656065749,5.62979370483909,11.6142582851322,0.00665432053595577,0.248247702262223
"12911","Zfp932",-0.699702585336845,2.73697262962461,11.6139356839871,0.00665485034470999,0.248247702262223
"29271","Stap1",1.22884018739095,1.73421675253485,11.5826526949583,0.00670646918220031,0.248247702262223
"35009","Sec11c",-0.605750830455256,4.44872350976417,11.5670329627142,0.00673242351777278,0.248247702262223
"31165","Impa2",0.717716297722419,2.00681588997066,11.5491158517213,0.00676234470435163,0.248247702262223
"5300","2010315B03Rik",-0.70305141610344,4.75767471147037,11.5482720119205,0.00676375785159648,0.248247702262223
"1967","Metap1d",-0.511948243759991,5.41934295797709,11.5150548596955,0.00681966962497604,0.248247702262223
"5561","Znrf1",-0.544480348203391,5.47032598641658,11.5112772085439,0.00682606350843033,0.248247702262223
"918","Mmp14",0.489798381697735,5.49120594808139,11.5105157742328,0.00682735315411591,0.248247702262223
"4875","Acadl",0.572689372890459,8.1568784908952,11.4902308166642,0.00686181842777551,0.248247702262223
"8099","Mmd2",1.73409022321651,2.41378086109754,11.4869445803126,0.00686742167320839,0.248247702262223
"3454","Map2k6",-1.17516422411328,2.58084245043053,11.4595286327914,0.00691438350326933,0.248247702262223
"12618","Ctso",-0.4438681107905,5.93659093683542,11.4484418222943,0.00693348454034006,0.248247702262223
"31437","Gbp3",-0.882326049981867,3.98851546943413,11.443800609927,0.00694149961400587,0.248247702262223
"34369","Ptplad1",0.484898445418679,7.88200581037963,11.4430996707636,0.0069427110624351,0.248247702262223
"25956","Gm26809",1.11473047088371,2.44032681364279,11.4383439084763,0.00695093729303026,0.248247702262223
"13206","Dlst",0.584736498311508,7.71152273249812,11.4089554259798,0.00700203352341512,0.248247702262223
"2196","Sik1",1.59056336136488,4.85922465909498,11.4020584388591,0.00701409056850226,0.248247702262223
"3547","Reps2",-0.577816038704159,4.85474899203224,11.3752724434324,0.00706115511111643,0.248247702262223
"30285","Acot12",0.592097344710041,7.46700681956104,11.3684682980276,0.00707317104431789,0.248247702262223
"27782","Pradc1",-0.885184044908597,2.50894656613534,11.3603777912886,0.00708749079524885,0.248247702262223
"16187","Hspa13",-0.569484784590083,4.73982981710337,11.3449050026964,0.00711497436488774,0.248247702262223
"30139","Slc25a45",-0.578107355763643,4.54307365753564,11.3277060842604,0.00714567510685371,0.248247702262223
"31549","Dhrs11",-0.510357886379368,4.54229254507305,11.3161824941714,0.0071663346531876,0.248247702262223
"32729","Kctd7",-1.10185106132121,1.47641552481435,11.309802593739,0.00717780357904535,0.248247702262223
"10017","Dhrs9",1.6093710041569,0.754477107985646,11.3039504555448,0.0071883432541399,0.248247702262223
"9535","Pcbp4",-0.59465729009576,4.71364450241787,11.3028506200668,0.00719032613796292,0.248247702262223
"27760","Slc25a22",1.01764088430091,8.42718966786344,11.2990044352149,0.00719726558525997,0.248247702262223
"29539","Prickle3",-0.651540967562727,2.53665791264002,11.2968416663143,0.00720117129458155,0.248247702262223
"33031","Mapre3",0.500515981434465,5.22997806215342,11.2408923492198,0.00730310430872788,0.251054467781494
"9665","Senp8",-0.785476898043033,1.25343573238543,11.227476146147,0.00732780541310518,0.251197990603869
"24351","Abcc9",0.583413497840242,4.71806384137146,11.2089761441675,0.00736203215261844,0.251244363531454
"31116","Hs6st1",-0.555497807903421,6.82603141599294,11.1974422476825,0.00738346863249671,0.251244363531454
"26596","Lsm6",-0.703708327188563,4.602535619641,11.1935349148987,0.0073907477423863,0.251244363531454
"14489","Mlycd",0.41936563983313,6.86275438640227,11.1763728828396,0.00742282228889434,0.251635731776978
"56","Tmed9",-0.515094970333814,5.88752833309274,11.160598256869,0.00745245221592733,0.251942293421322
"9517","Rassf7",-0.684241909091752,4.02395576710965,11.144543958114,0.00748275420702298,0.252269823651645
"22476","Clint1",0.465585177789656,5.95853020203476,11.1160661733081,0.00753687197461086,0.25332410507779
"23515","Col1a2",1.23597083253459,3.13353733126369,11.1010998148703,0.0075655027195042,0.25332410507779
"32743","Wsb2",0.434128618665002,5.77900639037036,11.084555772248,0.00759730455130104,0.25332410507779
"30676","Rin2",0.532917575419372,4.08061598147701,11.0830859629474,0.0076001376961281,0.25332410507779
"5722","Rfc3",-0.795810596252536,2.02691165071336,11.0734415179425,0.0076187596195933,0.25332410507779
"34352","Spata2l",-0.688473472581163,4.26420309171269,11.0545204864972,0.00765545351753092,0.25332410507779
"322","Cyp21a2-ps",-1.87968064670473,2.75203105207673,11.0527363265685,0.00765892456927459,0.25332410507779
"19681","Alas1",0.862305005899663,8.6201432169631,11.0209229037032,0.00772113725879868,0.254693471086734
"17385","Chac2",-1.13306101143894,4.67255014933499,10.9891150535354,0.00778395014601614,0.256049428267276
"1742","Fbxl21",-1.04283397175908,1.91883286316741,10.9789826752453,0.00780408863733403,0.256049428267276
"7519","Epb4.1",0.749273566168501,7.69085059309819,10.9628434123251,0.0078362961318412,0.256418695351531
"24467","Rtfdc1",0.458920758595663,6.81288741981017,10.9406737367747,0.00788080001320061,0.256767843000919
"28495","Olig1",1.117099602769,1.91794265933947,10.9366407671972,0.00788892866222795,0.256767843000919
"7357","Cks1b",-0.7859122185499,1.93175684502146,10.9159050786623,0.00793088268582276,0.256865975319538
"8410","Acox1",1.156475144233,11.2753956723936,10.9144080023792,0.00793392210089766,0.256865975319538
"26132","Eme2",0.632118760383257,2.37637057158386,10.9003354030738,0.00796256164146515,0.257113006248682
"33195","Brip1",-0.956839111179738,0.607819661396051,10.8715997633291,0.00802143109603844,0.257126881407914
"18814","Cpt1a",0.897013014827982,9.40936640694006,10.8695155914493,0.00802572125858341,0.257126881407914
"18251","Rbpms",0.48134829339596,5.6625324403421,10.8546136422218,0.00805647704686778,0.257126881407914
"17566","Cfhr3",-0.768039611037172,2.14146334163297,10.849106392936,0.00806787934293514,0.257126881407914
"21797","Sema3c",1.29668984576226,0.16127025129535,10.8490269337505,0.00806804399907167,0.257126881407914
"3184","Uba5",-0.469954239183427,4.67495124908037,10.838838200449,0.00808919086386221,0.257131215044015
"20369","Atf5",0.56868696205972,9.41569255244438,10.8252993041082,0.00811739472024032,0.257359265767619
"6293","Prune",0.476062247589226,4.38293496891292,10.7794937516514,0.00821370036169066,0.258640983664505
"18611","Cyp3a59",0.885835988466465,5.4276782152066,10.7751156649182,0.00822297730781795,0.258640983664505
"30566","1810055G02Rik",0.644034377888568,5.98520724614232,10.7576256731138,0.00826016422245174,0.258640983664505
"6040","8430419L09Rik",-0.67589084851273,5.25218627597166,10.7528107959072,0.008270437166132,0.258640983664505
"12295","Psmb8",-0.646798106633787,3.88132921740914,10.742934102168,0.00829155825748821,0.258640983664505
"11304","Rnf144a",1.12840932841351,3.34487667693549,10.7404132715419,0.00829695943095636,0.258640983664505
"26182","Prodh",-0.705950672265886,7.55608890135299,10.6910527800926,0.00840358143099523,0.258640983664505
"17782","Pgk1",0.513105396361499,7.89602849601247,10.6862139747114,0.00841412240795581,0.258640983664505
"18554","Gadd45b",1.71166441102,2.71780101325549,10.6818520225327,0.00842363828708909,0.258640983664505
"32388","5730420D15Rik",2.07539157966037,0.957051477726828,10.6818070761274,0.00842373640821111,0.258640983664505
"15102","Saa3",-1.79038594368999,3.35221370371925,10.6815145683538,0.00842437500671319,0.258640983664505
"29556","Nudt16l1",-0.617525110220872,3.21456998401502,10.6759841637133,0.00843645991433834,0.258640983664505
"29819","R3hdml",-1.73073505197493,1.89688209126013,10.6740777581734,0.00844063059902734,0.258640983664505
"9310","Tbccd1",-0.551562441171048,4.29186878588991,10.6681106627997,0.0084537010512994,0.258640983664505
"3091","Pex11a",0.804245388184043,7.1912103814266,10.6139685352927,0.00857341950060877,0.261649645507357
"35237","Magt1",-0.622545894780074,6.07780411133133,10.586051592162,0.00863594921530197,0.262371144231772
"12599","Adck5",0.580881994682654,5.12731170949519,10.5811043653779,0.00864708764774651,0.262371144231772
"25222","Casc4",-0.843188451429061,2.6057207238587,10.5747685120784,0.00866137786154895,0.262371144231772
"9749","Gm13880",1.08023047610596,1.44211624067677,10.5519342808907,0.00871311664868217,0.263163919096529
"23646","Sparcl1",1.28920830203991,2.32644644622467,10.5442742975232,0.00873055655770474,0.263163919096529
"5357","Rdh16",0.73561308220796,7.13743591488772,10.5187599590469,0.00878895146216249,0.264273189174311
"28951","Fkbp2",-0.496157294079912,5.74613370097173,10.489545332824,0.00885639585395934,0.265648461913614
"21693","Irf1",-0.850351859253276,4.57552361519094,10.453117758817,0.00894137011924923,0.267541534277193
"11441","RP23-281H4.5",-1.19017751202386,0.522101406193159,10.4000608155127,0.00906690514500798,0.269219611666352
"3609","Bcl2l13",0.5567752561327,5.30217923405391,10.3941394751397,0.00908104701074473,0.269219611666352
"25585","Col6a3",0.967075357250112,2.2668104402778,10.38663688059,0.00909900366840434,0.269219611666352
"23175","Col3a1",1.22891845157305,3.64390835524828,10.3862077554565,0.00910003203018257,0.269219611666352
"12305","Gls2",0.652251928960873,8.29378023589097,10.3831158803561,0.00910744559812631,0.269219611666352
"26517","Dnajc12",-0.812212178853311,3.78629100713169,10.3677904919605,0.00914430009689076,0.269657697796986
"21051","Rap2a",-0.727030801080661,4.34284081446424,10.3496269527291,0.00918821344104507,0.270301336758437
"29418","Acot8",0.557565280573632,4.36118988692301,10.3321464515842,0.0092307163019874,0.270900494253529
"31168","Nipal1",1.96962821635795,3.82573893811447,10.295263005945,0.00932117856950604,0.272263674660979
"18755","Saa1",-3.71790644796854,9.83301775144603,10.2918800343668,0.00932952934981722,0.272263674660979
